subID,fileID,onset1_transcription_time,onset1_system_time,onset1_frame,offset1_transcription_time,offset1_system_time,offset1_frame,word1,utterances1,source_video_path,source_audio_path,extract_range_onset
5803,__20191217_24596,1464.865938,208.632938,5360,1468.473403,212.240403,5468,scoop,i should have should have probably used the fork for the jelly so i could just scooped it,C:\bell\multiwork\experiment_58\included\__20191217_24596\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191217_24596\speech_r\cam04.wav,38587
5804,__20191219_24593,1519.938104,69.805104,1195,1523.210744,73.0777439999999,1293,spread,oh my goodness i am going to spread the peanut_butter on one side,C:\bell\multiwork\experiment_58\included\__20191219_24593\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191219_24593\speech_r\cam04.wav,44404
5812,__20200309_24826,909.653116,84.920116,1649,910.575073,85.842073,1676,spread,spread it on,C:\bell\multiwork\experiment_58\included\__20200309_24826\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200309_24826\speech_r\cam04.wav,25642
5813,__20211209_10011,141.196283,61.596283,949,142.159912,62.559912,978,spread,spread it around,C:\bell\multiwork\experiment_58\included\__20211209_10011\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211209_10011\speech_r\cam03.wav,3288
5813,__20211209_10011,383.69388,304.09388,8224,385.417961,305.817961,8276,spread,and jelly spread it out here,C:\bell\multiwork\experiment_58\included\__20211209_10011\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211209_10011\speech_r\cam03.wav,3288
5813,__20211209_10011,463.280274,383.680274,10611,464.667666,385.067666,10653,spread,spread it around,C:\bell\multiwork\experiment_58\included\__20211209_10011\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211209_10011\speech_r\cam03.wav,3288
5814,__20211213_10008,82.026069,109.459069,2385,86.089031,113.522031,2507,spread,oh spread it spread it spread oh spread it look at that,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,123.947976,151.380976,3642,127.109941,154.542941,3737,spread,and then you spread it on a piece of bread like this,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,144.414513,171.847513,4256,145.466416,172.899416,4288,spread,spread it on,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,291.228008,318.661008,8661,292.178239,319.611239,8689,spread,spread it on the bread,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,295.024109,322.457109,8775,296.123869,323.556869,8808,spread,spread it on the bread,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,306.412412,333.845412,9116,307.729229,335.162229,9156,spread,and spread it on the other piece,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5817,__20220325_10016,77.373636,107.373636,2322,87.028338,117.028338,2612,spread,so you  put a little bit of jelly on top of the slice and then you spread it evenly across the bread oh very good,C:\bell\multiwork\experiment_58\included\__20220325_10016\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220325_10016\speech_r\cam03.wav,0
5817,__20220325_10016,116.394722,146.394722,3493,120.133893,150.133893,3605,spread,get some out of the jar and we are going to spread that,C:\bell\multiwork\experiment_58\included\__20220325_10016\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220325_10016\speech_r\cam03.wav,0
5825,__20221023_10035,292.359009,56.326009,791,294.243628,58.210628,847,spread,mommy is spreading spread spread spread,C:\bell\multiwork\experiment_58\included\__20221023_10035\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221023_10035\speech_r\cam04.wav,7981
5825,__20221023_10035,295.803743,59.770743,894,296.558839,60.525839,917,spread,spread spread,C:\bell\multiwork\experiment_58\included\__20221023_10035\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221023_10035\speech_r\cam04.wav,7981
5802,__20191206_24543,2005.307144,178.040144,4442,2007.156974,179.889974,4498,try,you could try it is it too big,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2185.86176,358.59476,9859,2186.893775,359.626775,9890,try,you want to try some of the fruit,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2234.200914,406.933914,11309,2235.032891,407.765891,11334,try,you going to try it,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2245.633472,418.366472,11652,2246.482575,419.215575,11677,try,you can try it,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2261.92133,434.65433,12141,2262.736822,435.469822,12165,try,you can try it,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2342.298479,515.031479,14552,2348.055586,520.788586,14725,try,you put everything in your mouth except food and today you love food but for whatever reason you are not trying this,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5810,__20200303_23518,1753.623624,156.623624,3800,1756.16238,159.16238,3876,try,do you want to try the peanut_butter and jelly sandwich i made,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5811,__20200306_24498,1249.130889,143.597889,3409,1250.168635,144.635635,3440,try,you want to try something new,C:\bell\multiwork\experiment_58\included\__20200306_24498\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200306_24498\speech_r\cam04.wav,34066
5812,__20200309_24826,1088.078649,263.345649,7001,1091.082514,266.349514,7091,try,just try it oh you want this one because it only has peanut_butter oh,C:\bell\multiwork\experiment_58\included\__20200309_24826\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200309_24826\speech_r\cam04.wav,25642
5814,__20211213_10008,38.000019,65.433019,1064,39.088767,66.521767,1097,try,want to try some,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,162.477956,189.910956,4798,163.616263,191.049263,4832,try,and then do you want to try it,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5816,__20220316_10015,445.117121,475.084121,13354,445.984352,475.951352,13380,try,you want to try it,C:\bell\multiwork\experiment_58\included\__20220316_10015\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220316_10015\speech_r\cam03.wav,1
5824,__20221016_10037,84.221808,114.221808,2528,85.983323,115.983323,2580,try,see we are going to try that again,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,146.405857,176.405857,4393,147.265809,177.265809,4419,try,you want to try it,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,149.175933,179.175933,4476,149.988331,179.988331,4501,try,you want to try it,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,160.244349,190.244349,4808,160.961637,190.961637,4830,try,you want to try this,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5802,__20191206_24543,1870.935313,43.6683129999999,411,1872.210329,44.9433289999999,449,twist,this is well twisted bread,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5804,__20191219_24593,1547.974806,97.8418059999999,2036,1549.82712,99.6941199999999,2092,wipe,umm i am going to wipe this off,C:\bell\multiwork\experiment_58\included\__20191219_24593\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191219_24593\speech_r\cam04.wav,44404
5810,__20200303_23518,1977.109167,380.109167,10504,1980.900512,383.900512,10618,wipe,and then we are going to clean up okay i am going to wipe my hand,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,2000.45244,403.45244,11205,2004.887906,407.887906,11338,wipe,you think they are sticky i am going to close up the bread and then i will come wipe down your hand okay,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
